,index,x,y
15965,201201TA01102,-0.163486,51.496939
15966,201201TA09002,-0.219494,51.520014
17070,201201TD00124,-0.192487,51.488576
49234,201201TA00033,-0.210975,51.505676
49244,201201TA00048,-0.201325,51.498244
49270,201201TA00081,-0.198422,51.495142
49271,201201TA00082,-0.159015,51.497048
49284,201201TA00098,-0.1735,51.495117
49292,201201TA00108,-0.158821,51.498304
49295,201201TA00113,-0.168036,51.487657
49296,201201TA00114,-0.170814,51.486622
49319,201201TA00147,-0.180455,51.50134
49363,201201TA00200,-0.194174,51.500563
49369,201201TA00209,-0.180281,51.480384
49372,201201TA00212,-0.200202,51.508479
49387,201201TA00232,-0.150108,51.485757
49393,201201TA00239,-0.186208,51.490728
49403,201201TA00250,-0.164438,51.484004
49451,201201TA00315,-0.205929,51.51675
49457,201201TA00321,-0.214677,51.506812
49469,201201TA00334,-0.200598,51.498413
49478,201201TA00347,-0.180311,51.501337
49509,201201TA00380,-0.185633,51.483435
49539,201201TA00415,-0.160894,51.496898
49549,201201TA00425,-0.197159,51.508882
49552,201201TA00428,-0.19109,51.502044
49604,201201TA00494,-0.204683,51.497127
49612,201201TA00503,-0.21063,51.518171
49624,201201TA00521,-0.184722,51.491874
49626,201201TA00523,-0.187623,51.50226
49666,201201TA00569,-0.185496,51.483253
49668,201201TA00572,-0.210025,51.526255
49676,201201TA00580,-0.190085,51.501938
49683,201201TA00592,-0.155621,51.484765
49695,201201TA00607,-0.158397,51.494521
49696,201201TA00608,-0.195488,51.500133
49755,201201TA00681,-0.199627,51.515754
49771,201201TA00699,-0.206003,51.496518
49799,201201TA00732,-0.162997,51.491176
49832,201201TA00768,-0.181674,51.481575
49848,201201TA00789,-0.209082,51.506187
49858,201201TA00801,-0.224473,51.518021
49867,201201TA00812,-0.190296,51.489352
49875,201201TA00822,-0.209086,51.506097
49876,201201TA00823,-0.173445,51.482076
49878,201201TA00826,-0.181111,51.48849
49886,201201TA00835,-0.169119,51.496577
49921,201201TA00875,-0.214123,51.502577
49923,201201TA00877,-0.192458,51.496579
49949,201201TA00908,-0.181785,51.493267
49960,201201TA00919,-0.15789,51.492804
49968,201201TA00927,-0.191106,51.490713
49971,201201TA00930,-0.178264,51.487637
49984,201201TA00944,-0.183959,51.492941
50019,201201TA00983,-0.178971,51.495202
50044,201201TA01012,-0.150108,51.485757
50045,201201TA01013,-0.182441,51.494896
50052,201201TA01020,-0.19991,51.508564
50057,201201TA01025,-0.201653,51.493573
50067,201201TA01036,-0.167824,51.49296
50080,201201TA01052,-0.173356,51.495114
50086,201201TA01063,-0.194753,51.493198
50089,201201TA01070,-0.197672,51.492253
50109,201201TA01102,-0.163486,51.496939
50110,201201TA09002,-0.219494,51.520014
51214,201201TD00124,-0.192487,51.488576
179715,201301BS70003,-0.171402,51.486361
179716,201301BS70005,-0.173356,51.495115
179717,201301BS70006,-0.210767,51.518353
179718,201301BS70007,-0.209675,51.516808
179719,201301BS70009,-0.194332,51.492922
179720,201301BS70010,-0.180217,51.482002
179721,201301BS70012,-0.163378,51.499635
179722,201301BS70013,-0.174414,51.493872
179723,201301BS70015,-0.207903,51.499515
179724,201301BS70018,-0.196219,51.499875
179725,201301BS70019,-0.175389,51.483906
179726,201301BS70020,-0.201326,51.498245
179727,201301BS70021,-0.217872,51.517292
179728,201301BS70023,-0.217776,51.512345
179729,201301BS70024,-0.16518,51.483476
179730,201301BS70025,-0.217043,51.523754
179731,201301BS70027,-0.178233,51.492043
179732,201301BS70031,-0.19371,51.501365
179733,201301BS70032,-0.150108,51.485758
179734,201301BS70033,-0.192923,51.488494
179735,201301BS70034,-0.188209,51.498403
179736,201301BS70035,-0.158138,51.493798
179737,201301BS70036,-0.200393,51.492655
179738,201301BS70038,-0.168767,51.487399
179739,201301BS70040,-0.157898,51.492625
179740,201301BS70042,-0.1841,51.493033
179741,201301BS70043,-0.18504,51.494757
179742,201301BS70044,-0.187303,51.492184
179743,201301BS70046,-0.185618,51.480197
179744,201301BS70047,-0.203655,51.508622
179745,201301BS70048,-0.216245,51.518347
179746,201301BS70049,-0.177055,51.48546
179747,201301BS70050,-0.151785,51.487043
179748,201301BS70051,-0.198414,51.49901
179749,201301BS70054,-0.197009,51.490805
179750,201301BS70055,-0.183013,51.494995
179751,201301BS70056,-0.183283,51.480971
179752,201301BS70057,-0.196737,51.494038
179753,201301BS70058,-0.195557,51.487455
179754,201301BS70059,-0.193005,51.500995
179755,201301BS70060,-0.209235,51.520668
179757,201301BS70063,-0.195561,51.494649
179758,201301BS70064,-0.213996,51.524247
179759,201301BS70065,-0.183279,51.481061
179760,201301BS70066,-0.178968,51.495292
179761,201301BS70067,-0.16894,51.493877
179762,201301BS70068,-0.184298,51.480807
179763,201301BS70070,-0.167486,51.483423
179764,201301BS70071,-0.171391,51.483034
179765,201301BS70073,-0.21752,51.518905
179766,201301BS70074,-0.166604,51.487456
179767,201301BS70075,-0.209671,51.516897
179768,201301BS70076,-0.177094,51.480875
179769,201301BS70077,-0.207029,51.496084
179770,201301BS70078,-0.158547,51.501538
179771,201301BS70079,-0.195265,51.48754
179773,201301BS70081,-0.153336,51.487877
179774,201301BS70082,-0.195431,51.494288
179775,201301BS70083,-0.181675,51.481575
179776,201301BS70084,-0.180432,51.491088
179777,201301BS70086,-0.166424,51.488352
179778,201301BS70087,-0.194909,51.507499
179779,201301BS70088,-0.157635,51.491991
179780,201301BS70089,-0.19505,51.514875
179781,201301BS70090,-0.196534,51.502848
179782,201301BS70092,-0.214548,51.524885
179783,201301BS70093,-0.1504,51.485672
179784,201301BS70094,-0.201974,51.514711
179785,201301BS70095,-0.187447,51.492186
179786,201301BS70096,-0.215539,51.521663
179787,201301BS70099,-0.196075,51.499873
179788,201301BS70100,-0.211979,51.52053
179789,201301BS70101,-0.163999,51.484177
179790,201301BS70102,-0.209373,51.513476
179791,201301BS70103,-0.171758,51.491853
179792,201301BS70104,-0.17206,51.491498
179793,201301BS70105,-0.174864,51.489833
179794,201301BS70106,-0.176862,51.49391
179795,201301BS70107,-0.195001,51.497878
179796,201301BS70109,-0.164816,51.488956
179797,201301BS70110,-0.212739,51.515865
179798,201301BS70111,-0.21563,51.5267
179799,201301BS70112,-0.185573,51.484963
179800,201301BS70114,-0.173445,51.482077
179801,201301BS70115,-0.222527,51.516194
179802,201301BS70116,-0.198711,51.513402
179803,201301BS70117,-0.208643,51.50636
179804,201301BS70118,-0.209151,51.519138
179805,201301BS70119,-0.16813,51.492515
179807,201301BS70121,-0.193858,51.501278
179808,201301BS70122,-0.200103,51.510996
179809,201301BS70123,-0.160023,51.500662
179810,201301BS70124,-0.215219,51.526154
179811,201301BS70125,-0.150112,51.485668
179812,201301BS70126,-0.178827,51.4952
179813,201301BS70127,-0.180044,51.4936
179814,201301BS70128,-0.191223,51.502316
179815,201301BS70129,-0.175155,51.489747
179816,201301BS70130,-0.21758,51.517378
179817,201301BS70131,-0.203982,51.507638
179818,201301BS70132,-0.195568,51.49447
179819,201301BS70133,-0.20899,51.515898
179820,201301BS70134,-0.164408,51.499112
179821,201301BS70135,-0.200955,51.493024
179822,201301BS70136,-0.176718,51.493908
179823,201301BS70137,-0.181163,51.479949
179824,201301BS70138,-0.187098,51.493709
179825,201301BS70139,-0.182783,51.482672
179826,201301BS70140,-0.203962,51.515461
179827,201301BS70142,-0.15761,51.49262
179828,201301BS70143,-0.162636,51.500163
179829,201301BS70144,-0.167893,51.487656
179830,201301BS70146,-0.159286,51.497503
179831,201301BS70147,-0.217819,51.514953
179832,201301BS70148,-0.199914,51.508475
179833,201301BS70149,-0.197756,51.493784
179834,201301BS70150,-0.159404,51.498134
179835,201301BS70151,-0.177729,51.493834
179836,201301BS70152,-0.200116,51.492381
179837,201301BS70153,-0.212924,51.522163
179838,201301BS70155,-0.159816,51.491486
179839,201301BS70156,-0.173767,51.495661
179840,201301BS70158,-0.160707,51.501572
179841,201301BS70159,-0.159998,51.497694
179842,201301BS70160,-0.1735,51.495117
179843,201301BS70161,-0.212191,51.51145
179844,201301BS70163,-0.194187,51.489322
179845,201301BS70164,-0.200887,51.498418
179846,201301BS70166,-0.17649,51.488779
179847,201301BS70167,-0.201034,51.49833
179848,201301BS70168,-0.156631,51.491885
179849,201301BS70171,-0.176946,51.480962
179850,201301BS70172,-0.211129,51.520157
179851,201301BS70173,-0.187911,51.502265
179852,201301BS70174,-0.212787,51.521981
179853,201301BS70175,-0.186271,51.485513
179854,201301BS70176,-0.191979,51.501428
179855,201301BS70177,-0.205786,51.516748
179856,201301BS70178,-0.183473,51.490686
179857,201301BS70179,-0.159156,51.497141
179858,201301BS70180,-0.195287,51.494285
179860,201301BS70183,-0.21401,51.523888
179861,201301BS70184,-0.214678,51.525247
179862,201301BS70185,-0.197413,51.509785
179863,201301BS70186,-0.169415,51.496402
179864,201301BS70187,-0.167968,51.492962
179865,201301BS70188,-0.181898,51.497676
179866,201301BS70189,-0.18137,51.485617
179867,201301BS70190,-0.201566,51.517763
179868,201301BS70191,-0.204336,51.509622
179869,201301BS70192,-0.161441,51.501223
179870,201301BS70193,-0.220584,51.517963
179871,201301BS70194,-0.180365,51.481915
179872,201301BS70195,-0.183859,51.48098
179873,201301BS70196,-0.205856,51.496606
179874,201301BS70197,-0.176346,51.488777
179875,201301BS70198,-0.221557,51.51519
179877,201301BS70200,-0.193444,51.500822
179878,201301BS70202,-0.200253,51.492563
179879,201301BS70203,-0.198123,51.499095
179880,201301BS70204,-0.167342,51.48342
179881,201301BS70205,-0.174028,51.481906
179882,201301BS70206,-0.158533,51.4983
179883,201301BS70207,-0.186188,51.483983
179884,201301BS70208,-0.178667,51.484766
179885,201301BS70209,-0.205789,51.516658
179886,201301BS70210,-0.223729,51.522327
179887,201301BS70211,-0.178019,51.482957
179888,201301BS70212,-0.174565,51.490098
179889,201301BS70213,-0.210901,51.514938
179890,201301BS70214,-0.185175,51.48046
179891,201301BS70215,-0.205302,51.510716
179892,201301BS70216,-0.197618,51.497289
179893,201301BS70217,-0.183017,51.494905
179894,201301BS70218,-0.205793,51.498223
179895,201301BS70220,-0.181862,51.494977
179896,201301BS70221,-0.184313,51.484044
179897,201301BS70222,-0.162565,51.498363
179898,201301BS70223,-0.194902,51.507678
179899,201301BS70224,-0.19386,51.504875
179900,201301BS70225,-0.156901,51.492339
179901,201301BS70226,-0.224614,51.518114
179902,201301BS70227,-0.178811,51.484768
179903,201301BS70228,-0.17507,51.495501
179904,201301BS70229,-0.214604,51.505013
179905,201301BS70230,-0.166767,51.483411
179906,201301BS70231,-0.18446,51.494838
179907,201301BS70232,-0.178121,51.487635
179909,201301BS70234,-0.175149,51.493524
179910,201301BS70235,-0.183593,51.494914
179911,201301BS70236,-0.194002,51.493996
179912,201301BS70237,-0.163298,51.483717
179913,201301BS70238,-0.173881,51.481994
179914,201301BS70239,-0.151224,51.486674
179915,201301BS70240,-0.203355,51.512574
179916,201301BS70241,-0.216389,51.518349
179917,201301BS70243,-0.170581,51.496061
179918,201301BS70244,-0.196802,51.499704
179919,201301BS70245,-0.197388,51.499443
179920,201301BS70246,-0.157495,51.491899
179921,201301BS70247,-0.178418,51.480176
179922,201301BS70249,-0.178524,51.491958
179923,201301BS70250,-0.209657,51.520944
179924,201301BS70251,-0.164003,51.484088
179925,201301BS70252,-0.177668,51.495362
179926,201301BS70253,-0.179115,51.495204
179927,201301BS70254,-0.183422,51.477466
179928,201301BS70255,-0.197423,51.509516
179929,201301BS70256,-0.178264,51.487637
179930,201301BS70257,-0.201799,51.511831
179931,201301BS70258,-0.215359,51.526247
179932,201301BS70259,-0.166262,51.492396
179933,201301BS70261,-0.184363,51.493667
179934,201301BS70262,-0.173301,51.482075
179935,201301BS70263,-0.158897,51.496417
179936,201301BS70265,-0.203032,51.513469
179937,201301BS70266,-0.200778,51.508488
179938,201301BS70268,-0.206531,51.512443
179939,201301BS70269,-0.164963,51.488869
179940,201301BS70270,-0.16529,51.498676
179941,201301BS70271,-0.173593,51.481989
179942,201301BS70273,-0.181111,51.488491
179943,201301BS70274,-0.175946,51.484364
179944,201301BS70275,-0.176322,51.493003
179945,201301BS70277,-0.170815,51.486622
179946,201301BS70278,-0.171888,51.495811
179947,201301BS70279,-0.177005,51.490316
179948,201301BS70280,-0.216079,51.504136
179949,201301BS70281,-0.195118,51.487628
179950,201301BS70282,-0.211194,51.500105
179951,201301BS70283,-0.15641,51.497368
179952,201301BS70284,-0.226139,51.519666
179953,201301BS70286,-0.164408,51.499112
179954,201301BS70287,-0.181531,51.481573
179955,201301BS70289,-0.170084,51.48688
179956,201301BS70290,-0.205003,51.496323
179957,201301BS70293,-0.178121,51.487635
179958,201301BS70294,-0.19488,51.500934
179960,201301BS70296,-0.163141,51.498372
179961,201301BS70297,-0.155861,51.489535
179962,201301BS70298,-0.167342,51.48342
179963,201301BS70299,-0.211301,51.51944
179964,201301BS70301,-0.196259,51.4952
179965,201301BS70302,-0.167349,51.497629
179966,201301BS70303,-0.201543,51.521989
179967,201301BS70304,-0.21063,51.518171
179968,201301BS70305,-0.174864,51.489833
179969,201301BS70306,-0.169411,51.496492
179970,201301BS70308,-0.187195,51.502164
179971,201301BS70309,-0.198594,51.505397
179972,201301BS70310,-0.173305,51.485582
179973,201301BS70311,-0.192516,51.50971
179974,201301BS70312,-0.180365,51.481915
179975,201301BS70313,-0.161437,51.501313
179976,201301BS70314,-0.159105,51.501996
179977,201301BS70315,-0.1675,51.497451
179978,201301BS70316,-0.176448,51.493454
179979,201301BS70317,-0.222404,51.515652
179980,201301BS70318,-0.199914,51.508475
179981,201301BS70319,-0.205712,51.496604
179982,201301BS70320,-0.190809,51.494576
179983,201301BS70321,-0.211976,51.52062
179984,201301BS70322,-0.183423,51.481063
179985,201301BS70323,-0.171888,51.495811
179986,201301BS70324,-0.224601,51.52216
179987,201301BS70325,-0.16118,51.493396
179988,201301BS70326,-0.197448,51.508887
179989,201301BS70327,-0.186051,51.494682
179990,201301BS70328,-0.212862,51.505346
179991,201301BS70329,-0.161624,51.485939
179992,201301BS70331,-0.174421,51.490095
179993,201301BS70332,-0.201322,51.498335
179994,201301BS70333,-0.209029,51.514909
179995,201301BS70334,-0.184449,51.480629
179996,201301BS70335,-0.207761,51.514171
179997,201301BS70336,-0.176976,51.48384
179998,201301BS70337,-0.18137,51.485617
180000,201301BS70339,-0.211955,51.513785
180001,201301BS70340,-0.203258,51.507717
180002,201301BS70341,-0.204543,51.497035
180003,201301BS70342,-0.216083,51.504046
180004,201301BS70344,-0.192336,51.496038
180005,201301BS70345,-0.161285,51.490789
180006,201301BS70346,-0.178268,51.487547
180007,201301BS70347,-0.198994,51.498929
180008,201301BS70348,-0.196868,51.508968
180009,201301BS70349,-0.190703,51.489988
180010,201301BS70350,-0.184301,51.480717
180011,201301BS70351,-0.192372,51.509708
180012,201301BS70352,-0.173623,51.495658
180013,201301BS70353,-0.200534,51.492747
180015,201301BS70356,-0.21504,51.504929
180016,201301BS70357,-0.191466,51.488921
180017,201301BS70358,-0.189857,51.489525
180018,201301BS70359,-0.215918,51.504583
180019,201301BS70360,-0.180365,51.481915
180020,201301BS70361,-0.210342,51.518167
180021,201301BS70362,-0.181379,51.492632
180022,201301BS70363,-0.176943,51.481052
180023,201301BS70364,-0.168677,51.49684
180024,201301BS70366,-0.175332,51.488941
180025,201301BS70367,-0.176937,51.488426
180026,201301BS70370,-0.160886,51.486377
180027,201301BS70371,-0.19331,51.50055
180028,201301BS70372,-0.211506,51.514228
180029,201301BS70373,-0.175296,51.493436
180030,201301BS70374,-0.158527,51.494883
180031,201301BS70375,-0.171456,51.495805
180032,201301BS70376,-0.185845,51.492611
180033,201301BS70377,-0.19529,51.494195
180034,201301BS70378,-0.173449,51.481987
180035,201301BS70381,-0.216024,51.527695
180036,201301BS70383,-0.184612,51.483779
180037,201301BS70384,-0.169429,51.496043
180038,201301BS70386,-0.195762,51.500498
180039,201301BS70387,-0.173449,51.481987
180040,201301BS70388,-0.194642,51.506955
180041,201301BS70390,-0.212174,51.504526
180042,201301BS70391,-0.170678,51.490037
180043,201301BS70392,-0.168781,51.494234
180044,201301BS70394,-0.193883,51.500648
180045,201301BS70395,-0.18386,51.499055
180046,201301BS70397,-0.190226,51.502031
180047,201301BS70398,-0.202931,51.49773
180048,201301BS70399,-0.198851,51.50621
180050,201301BS70402,-0.185762,51.4802
180051,201301BS70403,-0.185762,51.4802
180052,201301BS70404,-0.192516,51.50971
180053,201301BS70405,-0.193095,51.509629
180054,201301BS70406,-0.178438,51.490518
180055,201301BS70407,-0.211712,51.519986
180056,201301BS70408,-0.21328,51.505712
180057,201301BS70409,-0.209134,51.5159
180058,201301BS70410,-0.194905,51.500305
180059,201301BS70411,-0.184229,51.493395
180060,201301BS70412,-0.159339,51.499752
180061,201301BS70413,-0.197636,51.504123
180062,201301BS70414,-0.194174,51.500563
180063,201301BS70416,-0.209678,51.516718
180064,201301BS70417,-0.169102,51.49343
180065,201301BS70418,-0.178628,51.489352
180066,201301BS70419,-0.174237,51.487485
180067,201301BS70420,-0.192372,51.509708
180068,201301BS70421,-0.182174,51.490755
180069,201301BS70422,-0.215184,51.504931
180070,201301BS70423,-0.210086,51.517353
180071,201301BS70424,-0.160559,51.501659
180072,201301BS70425,-0.184333,51.50167
180073,201301BS70426,-0.217203,51.504872
180074,201301BS70427,-0.204548,51.518887
180075,201301BS70429,-0.179263,51.495117
180076,201301BS70430,-0.177051,51.48555
180077,201301BS70431,-0.206982,51.522971
180078,201301BS70432,-0.164021,51.483638
180079,201301BS70433,-0.197777,51.5115
180080,201301BS70434,-0.194418,51.512617
180081,201301BS70435,-0.216069,51.504405
180082,201301BS70436,-0.200397,51.492565
180083,201301BS70437,-0.209671,51.516897
180084,201301BS70438,-0.172204,51.4915
180085,201301BS70439,-0.164165,51.48364
180086,201301BS70440,-0.173237,51.490886
180087,201301BS70441,-0.199736,51.494713
180088,201301BS70442,-0.161492,51.499965
180089,201301BS70443,-0.203083,51.519495
180090,201301BS70444,-0.169555,51.496494
180091,201301BS70445,-0.210895,51.504057
180092,201301BS70447,-0.173759,51.49584
180093,201301BS70448,-0.210693,51.52024
180094,201301BS70449,-0.167159,51.488004
180095,201301BS70453,-0.192784,51.491999
180096,201301BS70454,-0.174526,51.494683
180097,201301BS70455,-0.173615,51.495838
180098,201301BS70456,-0.201326,51.498245
180099,201301BS70457,-0.18014,51.491174
180100,201301BS70459,-0.179836,51.498813
180101,201301BS70460,-0.167496,51.497541
180102,201301BS70461,-0.224667,51.520453
180103,201301BS70463,-0.204683,51.497127
180104,201301BS70464,-0.209966,51.516722
180105,201301BS70465,-0.179006,51.487109
180106,201301BS70466,-0.179153,51.487022
180107,201301BS70467,-0.185977,51.500167
180108,201301BS70469,-0.203799,51.508624
180109,201301BS70471,-0.174832,51.494238
180110,201301BS70472,-0.179262,51.49152
180111,201301BS70474,-0.177441,51.493829
180112,201301BS70475,-0.192487,51.488577
180113,201301BS70476,-0.199832,51.492287
180114,201301BS70477,-0.211847,51.50551
180115,201301BS70478,-0.179731,51.497822
180116,201301BS70479,-0.198705,51.49164
180117,201301BS70480,-0.171758,51.491853
180119,201301BS70482,-0.201036,51.516585
180120,201301BS70491,-0.204543,51.497035
